"Name","Activity type","Description"
"21/01/2016 12:01","",""

"Segment","Point","Latitude (deg)","Longitude (deg)","Altitude (m)","Bearing (deg)","Accuracy (m)","Speed (m/s)","Time","Power (W)","Cadence (rpm)","Heart rate (bpm)"
"1","45","52.365431","4.942167","76.5","0.0","10","0.0625","2016-01-21T17:06:08.492Z","","",""
"1","46","52.3655","4.942179","78.4000015258789","0.0","20","0.1875","2016-01-21T17:06:10.424Z","","",""
"1","47","52.365492","4.942181","78.4000015258789","0.0","25","0.4375","2016-01-21T17:06:11.435Z","","",""
"1","48","52.365492","4.942181","78.4000015258789","0.0","15","0.125","2016-01-21T17:06:12.437Z","","",""
"1","49","52.365492","4.942181","78.4000015258789","0.0","5","0.1875","2016-01-21T17:07:10.032Z","","",""
"1","50","52.365464","4.942157","77.9000015258789","162.0","5","0.5","2016-01-21T17:07:11.007Z","","",""
"1","51","52.365448","4.942166","77.0999984741211","162.0","5","0.375","2016-01-21T17:07:15.047Z","","",""
"1","52","52.365447","4.94217","77.5999984741211","162.0","5","0.125","2016-01-21T17:07:16.007Z","","",""
"1","53","52.365448","4.94217","77.9000015258789","162.0","5","0","2016-01-21T17:07:25.030Z","","",""
"1","54","52.365436","4.94217","76.69999694824219","160.0","5","0.4375","2016-01-21T17:07:26.009Z","","",""
"1","55","52.365358","4.942148","75.69999694824219","184.0","5","1.5","2016-01-21T17:07:32.026Z","","",""
"1","56","52.365337","4.942144","75.5","185.0","5","1.9375","2016-01-21T17:07:33.035Z","","",""
"1","57","52.365272","4.942137","75.4000015258789","182.0","5","2.25","2016-01-21T17:07:36.030Z","","",""
"1","58","52.365246","4.942135","75.30000305175781","181.0","5","2.375","2016-01-21T17:07:37.003Z","","",""
"1","59","52.365166","4.942141","75.0999984741211","181.0","5","2","2016-01-21T17:07:41.041Z","","",""
"1","60","52.365143","4.942142","74.80000305175781","180.0","5","2.125","2016-01-21T17:07:42.038Z","","",""
"1","61","52.365056","4.942128","74.4000015258789","200.0","10","1","2016-01-21T17:07:47.032Z","","",""
"1","62","52.365051","4.942127","74.4000015258789","205.0","5","0.9375","2016-01-21T17:07:48.017Z","","",""
"1","63","52.364993","4.942038","72.4000015258789","217.0","10","2.25","2016-01-21T17:07:52.041Z","","",""
"1","64","52.364964","4.942003","71.5","204.0","5","3.0625","2016-01-21T17:07:53.008Z","","",""
"1","65","52.364904","4.941943","70.0999984741211","190.0","5","3.375","2016-01-21T17:07:55.021Z","","",""
"1","66","52.364866","4.941917","69.80000305175781","187.0","5","3.75","2016-01-21T17:07:56.014Z","","",""
"1","67","52.364782","4.941892","69.4000015258789","186.0","5","4.25","2016-01-21T17:07:58.033Z","","",""
"1","68","52.364746","4.941883","68.80000305175781","185.0","5","3.9375","2016-01-21T17:07:59.018Z","","",""
"1","69","52.364667","4.941856","68.0999984741211","185.0","5","4.125","2016-01-21T17:08:01.034Z","","",""
"1","70","52.364626","4.941846","67.9000015258789","186.0","5","4.1875","2016-01-21T17:08:02.003Z","","",""
"1","71","52.364546","4.941833","67.0999984741211","186.0","5","4.125","2016-01-21T17:08:04.043Z","","",""
"1","72","52.364507","4.941827","66.80000305175781","186.0","5","4.125","2016-01-21T17:08:05.004Z","","",""
"1","73","52.364423","4.941808","66.19999694824219","186.0","5","4.375","2016-01-21T17:08:07.025Z","","",""
"1","74","52.364381","4.941807","65.9000015258789","186.0","5","4.5","2016-01-21T17:08:08.006Z","","",""
"1","75","52.364318","4.941817","66.0","186.0","5","3.875","2016-01-21T17:08:10.028Z","","",""
"1","76","52.364283","4.941813","65.9000015258789","186.0","5","3.9375","2016-01-21T17:08:11.005Z","","",""
"1","77","52.364215","4.941792","65.5999984741211","189.0","5","3.875","2016-01-21T17:08:13.029Z","","",""
"1","78","52.364182","4.941778","65.4000015258789","192.0","5","3.8125","2016-01-21T17:08:14.005Z","","",""
"1","79","52.364117","4.941746","65.30000305175781","195.0","5","3.75","2016-01-21T17:08:16.029Z","","",""
"1","80","52.364086","4.941736","65.19999694824219","196.0","5","3.4375","2016-01-21T17:08:16.988Z","","",""
"1","81","52.364004","4.941716","64.30000305175781","204.0","5","1.4375","2016-01-21T17:08:22.022Z","","",""
"1","82","52.363993","4.94173","64.19999694824219","197.0","5","1.625","2016-01-21T17:08:23.003Z","","",""
"1","83","52.363927","4.941755","64.0","181.0","5","2.5625","2016-01-21T17:08:26.024Z","","",""
"1","84","52.363902","4.941763","63.599998474121094","188.0","5","2.9375","2016-01-21T17:08:27.023Z","","",""
"1","85","52.36382","4.941763","63.29999923706055","191.0","5","3.0625","2016-01-21T17:08:30.025Z","","",""
"1","86","52.363791","4.941758","63.099998474121094","190.0","5","3.0625","2016-01-21T17:08:31.019Z","","",""
"1","87","52.363704","4.941744","62.79999923706055","187.0","5","3.1875","2016-01-21T17:08:34.031Z","","",""
"1","88","52.363674","4.94174","62.599998474121094","186.0","5","3.125","2016-01-21T17:08:34.994Z","","",""
"1","89","52.363587","4.941729","61.70000076293945","189.0","5","2.0625","2016-01-21T17:08:39.033Z","","",""
"1","90","52.36358","4.941716","61.5","194.0","5","1.4375","2016-01-21T17:08:40.005Z","","",""
"1","91","52.363603","4.941597","60.79999923706055","258.0","5","3.375","2016-01-21T17:08:43.024Z","","",""
"1","92","52.363615","4.941548","60.5","276.0","5","3.5625","2016-01-21T17:08:43.990Z","","",""
"1","93","52.363645","4.941442","60.099998474121094","290.0","5","3.8125","2016-01-21T17:08:46.014Z","","",""
"1","94","52.363658","4.941386","60.099998474121094","292.0","5","3.875","2016-01-21T17:08:47.004Z","","",""
"1","95","52.363678","4.941279","59.70000076293945","289.0","5","3.875","2016-01-21T17:08:49.035Z","","",""
"1","96","52.36369","4.941222","59.400001525878906","287.0","5","4","2016-01-21T17:08:50.015Z","","",""
"1","97","52.363707","4.941103","59.099998474121094","282.0","5","4.0625","2016-01-21T17:08:52.035Z","","",""
"1","98","52.363715","4.941045","58.900001525878906","281.0","5","3.875","2016-01-21T17:08:53.013Z","","",""
"1","99","52.363724","4.940937","58.79999923706055","277.0","5","3.5625","2016-01-21T17:08:55.025Z","","",""
"1","100","52.363733","4.940883","58.599998474121094","278.0","5","3.6875","2016-01-21T17:08:56.012Z","","",""
"1","101","52.363751","4.94077","58.20000076293945","280.0","5","3.875","2016-01-21T17:08:58.011Z","","",""
"1","102","52.363762","4.940712","58.20000076293945","282.0","5","3.9375","2016-01-21T17:08:58.990Z","","",""
"1","103","52.363781","4.9406","57.900001525878906","284.0","5","3.875","2016-01-21T17:09:01.024Z","","",""
"1","104","52.36379","4.940545","57.70000076293945","284.0","5","3.8125","2016-01-21T17:09:01.994Z","","",""
"1","105","52.363799","4.940442","57.20000076293945","283.0","5","3.4375","2016-01-21T17:09:04.040Z","","",""
"1","106","52.363805","4.940388","56.900001525878906","283.0","5","3.75","2016-01-21T17:09:05.011Z","","",""
"1","107","52.363819","4.940273","56.099998474121094","281.0","5","4","2016-01-21T17:09:07.014Z","","",""
"1","108","52.363824","4.940215","55.70000076293945","282.0","5","3.9375","2016-01-21T17:09:07.994Z","","",""
"1","109","52.363839","4.940097","55.20000076293945","284.0","5","4.0625","2016-01-21T17:09:10.045Z","","",""
"1","110","52.363841","4.940039","54.79999923706055","280.0","5","3.9375","2016-01-21T17:09:11.002Z","","",""
"1","111","52.363842","4.939925","54.099998474121094","274.0","5","3.75","2016-01-21T17:09:13.035Z","","",""
"1","112","52.363842","4.939871","54.0","272.0","5","3.625","2016-01-21T17:09:14.015Z","","",""
"1","113","52.363836","4.939746","53.5","267.0","5","2.4375","2016-01-21T17:09:17.023Z","","",""
"1","114","52.363835","4.939712","53.400001525878906","268.0","5","2.25","2016-01-21T17:09:18.003Z","","",""
"1","115","52.363835","4.93957","52.5","275.0","5","1.6875","2016-01-21T17:09:24.022Z","","",""
"1","116","52.363837","4.939536","52.400001525878906","272.0","5","2.1875","2016-01-21T17:09:25.006Z","","",""
"1","117","52.363813","4.939412","52.5","239.0","5","2.1875","2016-01-21T17:09:29.035Z","","",""
"1","118","52.363795","4.939397","52.5","211.0","5","2.1875","2016-01-21T17:09:30.007Z","","",""
"1","119","52.363708","4.939406","52.0","165.0","5","2.25","2016-01-21T17:09:34.033Z","","",""
"1","120","52.363686","4.93941","52.099998474121094","161.0","5","2.375","2016-01-21T17:09:35.015Z","","",""
"1","121","52.363609","4.939435","52.099998474121094","157.0","5","2.875","2016-01-21T17:09:38.055Z","","",""
"1","122","52.363578","4.939437","52.20000076293945","162.0","5","3.125","2016-01-21T17:09:39.021Z","","",""
"1","123","52.363511","4.93944","52.099998474121094","169.0","5","3.4375","2016-01-21T17:09:41.036Z","","",""
"1","124","52.363474","4.939438","52.099998474121094","172.0","5","3.6875","2016-01-21T17:09:42.020Z","","",""
"1","125","52.363394","4.939433","52.20000076293945","178.0","5","4","2016-01-21T17:09:44.038Z","","",""
"1","126","52.363363","4.939428","52.20000076293945","182.0","5","3.5625","2016-01-21T17:09:45.045Z","","",""
"1","127","52.363291","4.939417","52.29999923706055","186.0","5","3.8125","2016-01-21T17:09:47.052Z","","",""
"1","128","52.363248","4.939414","52.400001525878906","183.0","5","4.1875","2016-01-21T17:09:48.024Z","","",""
"1","129","52.36318","4.939415","52.5","179.0","5","3.8125","2016-01-21T17:09:50.027Z","","",""
"1","130","52.363147","4.939415","52.70000076293945","180.0","5","3.6875","2016-01-21T17:09:51.028Z","","",""
"1","131","52.363083","4.939435","53.099998474121094","174.0","5","3.6875","2016-01-21T17:09:53.021Z","","",""
"1","132","52.363042","4.939435","53.099998474121094","175.0","5","3.9375","2016-01-21T17:09:54.004Z","","",""
"1","133","52.362971","4.939439","53.29999923706055","179.0","5","3.625","2016-01-21T17:09:56.026Z","","",""
"1","134","52.362937","4.939441","53.5","178.0","5","3.5625","2016-01-21T17:09:57.005Z","","",""
"1","135","52.36286","4.939467","53.5","168.0","5","3","2016-01-21T17:10:00.045Z","","",""
"1","136","52.362823","4.939473","53.599998474121094","167.0","5","3.6875","2016-01-21T17:10:01.014Z","","",""
"1","137","52.362744","4.939496","53.70000076293945","167.0","5","4.125","2016-01-21T17:10:03.052Z","","",""
"1","138","52.362705","4.939502","53.79999923706055","168.0","5","4.125","2016-01-21T17:10:04.022Z","","",""
"1","139","52.362624","4.939504","54.099998474121094","166.0","5","2.8125","2016-01-21T17:10:07.034Z","","",""
"1","140","52.362596","4.939521","54.29999923706055","163.0","5","3.1875","2016-01-21T17:10:08.018Z","","",""
"1","141","52.362513","4.93954","54.5","165.0","5","4.125","2016-01-21T17:10:10.027Z","","",""
"1","142","52.362471","4.939541","54.599998474121094","170.0","5","4.25","2016-01-21T17:10:11.019Z","","",""
"1","143","52.362385","4.939538","54.70000076293945","179.0","5","4.5","2016-01-21T17:10:13.028Z","","",""
"1","144","52.362343","4.939544","54.79999923706055","180.0","5","4.5","2016-01-21T17:10:14.004Z","","",""
"1","145","52.362297","4.939543","55.0","182.0","5","4.6875","2016-01-21T17:10:15.038Z","","",""
"1","146","52.36225","4.939543","55.29999923706055","181.0","5","4.8125","2016-01-21T17:10:16.000Z","","",""
"1","147","52.362165","4.939545","55.70000076293945","181.0","5","4.625","2016-01-21T17:10:18.026Z","","",""
"1","148","52.362119","4.939554","55.70000076293945","180.0","5","4.6875","2016-01-21T17:10:19.008Z","","",""
"1","149","52.362038","4.939563","55.900001525878906","177.0","5","4.4375","2016-01-21T17:10:21.044Z","","",""
"1","150","52.361995","4.939571","56.099998474121094","175.0","5","4.5625","2016-01-21T17:10:22.013Z","","",""
"1","151","52.361912","4.939592","56.400001525878906","172.0","5","4.4375","2016-01-21T17:10:24.026Z","","",""
"1","152","52.361871","4.939608","56.5","169.0","5","4.3125","2016-01-21T17:10:25.006Z","","",""
"1","153","52.361789","4.939642","56.900001525878906","166.0","5","3.0625","2016-01-21T17:10:28.038Z","","",""
"1","154","52.361766","4.939645","56.79999923706055","168.0","5","2.6875","2016-01-21T17:10:29.006Z","","",""
"1","155","52.361713","4.939568","55.70000076293945","188.0","5","0","2016-01-21T17:10:45.050Z","","",""
"1","156","52.361713","4.939568","55.70000076293945","188.0","5","0.0625","2016-01-21T17:10:46.008Z","","",""
"1","157","52.361713","4.939568","55.70000076293945","188.0","5","0.0625","2016-01-21T17:10:46.026Z","","",""
"1","158","52.361708","4.939552","55.099998474121094","186.0","5","0.875","2016-01-21T17:10:47.007Z","","",""
"1","159","52.361625","4.939536","54.29999923706055","174.0","5","2.625","2016-01-21T17:10:51.045Z","","",""
"1","160","52.361594","4.939541","54.20000076293945","169.0","5","3.0625","2016-01-21T17:10:52.004Z","","",""
"1","161","52.361514","4.939594","53.0","153.0","5","3.3125","2016-01-21T17:10:55.036Z","","",""
"1","162","52.361493","4.939621","52.70000076293945","147.0","5","3.1875","2016-01-21T17:10:56.015Z","","",""
"1","163","52.361436","4.939708","52.5","135.0","5","3.0625","2016-01-21T17:10:59.034Z","","",""
"1","164","52.361407","4.93973","52.5","140.0","5","3.375","2016-01-21T17:11:00.032Z","","",""
"1","165","52.361335","4.939761","52.70000076293945","159.0","5","3.75","2016-01-21T17:11:02.030Z","","",""
"1","166","52.361304","4.939778","52.79999923706055","163.0","5","3.5625","2016-01-21T17:11:03.027Z","","",""
"1","167","52.361246","4.939811","53.0","165.0","5","3.3125","2016-01-21T17:11:05.033Z","","",""
"1","168","52.36121","4.939826","53.099998474121094","165.0","5","3.625","2016-01-21T17:11:06.008Z","","",""
"1","169","52.361149","4.939843","53.400001525878906","171.0","5","3.25","2016-01-21T17:11:08.030Z","","",""
"1","170","52.361118","4.939844","53.5","173.0","5","3.3125","2016-01-21T17:11:09.029Z","","",""
"1","171","52.361052","4.939852","53.79999923706055","175.0","5","3.375","2016-01-21T17:11:11.059Z","","",""
"1","172","52.36102","4.93986","53.900001525878906","173.0","5","3.25","2016-01-21T17:11:12.020Z","","",""
"1","173","52.360945","4.939881","54.0","173.0","5","3.75","2016-01-21T17:11:14.041Z","","",""
"1","174","52.360908","4.939894","54.099998474121094","172.0","5","3.75","2016-01-21T17:11:15.035Z","","",""
"1","175","52.360836","4.939916","54.20000076293945","169.0","5","3.75","2016-01-21T17:11:17.030Z","","",""
"1","176","52.3608","4.939927","54.29999923706055","169.0","5","3.8125","2016-01-21T17:11:18.011Z","","",""
"1","177","52.360737","4.939956","54.29999923706055","168.0","5","3.5625","2016-01-21T17:11:20.025Z","","",""
"1","178","52.360697","4.939964","54.5","169.0","5","3.875","2016-01-21T17:11:21.024Z","","",""
"1","179","52.360615","4.939994","54.599998474121094","170.0","5","4.1875","2016-01-21T17:11:23.149Z","","",""
"1","180","52.360575","4.940012","54.599998474121094","170.0","5","4.25","2016-01-21T17:11:24.016Z","","",""
"1","181","52.360532","4.940029","54.5","170.0","5","4.375","2016-01-21T17:11:25.031Z","","",""
"1","182","52.360485","4.940047","54.400001525878906","171.0","5","4.6875","2016-01-21T17:11:26.021Z","","",""
"1","183","52.360397","4.940058","54.70000076293945","172.0","5","4.375","2016-01-21T17:11:28.027Z","","",""
"1","184","52.360357","4.94008","54.599998474121094","171.0","5","4.3125","2016-01-21T17:11:29.006Z","","",""
"1","185","52.360311","4.940091","54.599998474121094","169.0","5","4.5625","2016-01-21T17:11:30.039Z","","",""
"1","186","52.360266","4.940103","54.70000076293945","168.0","5","4.625","2016-01-21T17:11:31.006Z","","",""
"1","187","52.360214","4.940119","54.70000076293945","168.0","5","5.0625","2016-01-21T17:11:32.041Z","","",""
"1","188","52.360177","4.94013","54.599998474121094","169.0","5","4.5","2016-01-21T17:11:33.027Z","","",""
"1","189","52.360104","4.9402","54.400001525878906","168.0","5","4.5","2016-01-21T17:11:35.036Z","","",""
"1","190","52.360059","4.940223","54.400001525878906","168.0","5","4.6875","2016-01-21T17:11:35.993Z","","",""
"1","191","52.359988","4.940275","54.599998474121094","162.0","5","2.9375","2016-01-21T17:11:39.042Z","","",""
"1","192","52.359955","4.9403","54.900001525878906","158.0","5","3.8125","2016-01-21T17:11:40.010Z","","",""
"1","193","52.359877","4.940345","55.20000076293945","158.0","5","4.125","2016-01-21T17:11:42.026Z","","",""
"1","194","52.359838","4.940362","55.29999923706055","160.0","5","4.25","2016-01-21T17:11:42.993Z","","",""
"1","195","52.359766","4.940402","55.599998474121094","162.0","5","4.1875","2016-01-21T17:11:45.047Z","","",""
"1","196","52.359729","4.940429","55.79999923706055","162.0","5","4.25","2016-01-21T17:11:46.006Z","","",""
"1","197","52.359655","4.940484","56.099998474121094","160.0","5","4.25","2016-01-21T17:11:48.027Z","","",""
"1","198","52.35961","4.940494","56.20000076293945","162.0","5","4.4375","2016-01-21T17:11:49.011Z","","",""
"1","199","52.359565","4.940507","56.400001525878906","164.0","5","4.5625","2016-01-21T17:11:50.027Z","","",""
"1","200","52.359514","4.940518","56.400001525878906","166.0","5","4.875","2016-01-21T17:11:51.044Z","","",""
"1","201","52.359466","4.940531","56.70000076293945","167.0","5","4.8125","2016-01-21T17:11:52.027Z","","",""
"1","202","52.35942","4.940543","56.900001525878906","169.0","5","4.75","2016-01-21T17:11:53.004Z","","",""
"1","203","52.35937","4.940557","57.0","170.0","5","5","2016-01-21T17:11:54.033Z","","",""
"1","204","52.359327","4.94058","57.29999923706055","168.0","5","4.75","2016-01-21T17:11:55.015Z","","",""
"1","205","52.359244","4.940621","57.70000076293945","166.0","5","4.375","2016-01-21T17:11:57.054Z","","",""
"1","206","52.359206","4.940634","57.599998474121094","167.0","5","4.25","2016-01-21T17:11:58.004Z","","",""
"1","207","52.359128","4.940631","57.70000076293945","172.0","5","3.6875","2016-01-21T17:12:00.097Z","","",""
"1","208","52.359094","4.940633","58.20000076293945","169.0","5","3.8125","2016-01-21T17:12:01.047Z","","",""
"1","209","52.359025","4.940653","59.0","161.0","5","3.75","2016-01-21T17:12:03.152Z","","",""
"1","210","52.358993","4.940672","59.20000076293945","159.0","5","3.6875","2016-01-21T17:12:04.015Z","","",""
"1","211","52.358909","4.940712","59.599998474121094","158.0","5","4.75","2016-01-21T17:12:06.028Z","","",""
"1","212","52.358862","4.940734","59.70000076293945","159.0","5","5","2016-01-21T17:12:07.026Z","","",""
"1","213","52.358815","4.940749","59.5","161.0","5","4.9375","2016-01-21T17:12:08.033Z","","",""
"1","214","52.358773","4.940771","59.599998474121094","162.0","5","4.75","2016-01-21T17:12:09.031Z","","",""
"1","215","52.358691","4.940795","59.70000076293945","167.0","5","4.375","2016-01-21T17:12:11.038Z","","",""
"1","216","52.358644","4.940798","59.599998474121094","169.0","5","4.75","2016-01-21T17:12:12.011Z","","",""
"1","217","52.358568","4.940801","59.400001525878906","173.0","5","4.1875","2016-01-21T17:12:14.033Z","","",""
"1","218","52.358529","4.940801","59.099998474121094","174.0","5","4.1875","2016-01-21T17:12:15.043Z","","",""
"1","219","52.358465","4.94081","58.400001525878906","169.0","5","3.4375","2016-01-21T17:12:17.027Z","","",""
"1","220","52.358439","4.940817","57.79999923706055","168.0","5","3.125","2016-01-21T17:12:18.011Z","","",""
"1","221","52.358351","4.940836","55.29999923706055","166.0","5","2.5","2016-01-21T17:12:22.028Z","","",""
"1","222","52.358328","4.940846","55.0","165.0","5","2.625","2016-01-21T17:12:23.014Z","","",""
"1","223","52.358248","4.940802","54.400001525878906","194.0","5","3.125","2016-01-21T17:12:26.037Z","","",""
"1","224","52.358226","4.940759","53.900001525878906","211.0","5","3.4375","2016-01-21T17:12:27.030Z","","",""
"1","225","52.358203","4.940657","53.5","234.0","5","3.625","2016-01-21T17:12:29.029Z","","",""
"1","226","52.358196","4.940586","53.099998474121094","244.0","5","4.25","2016-01-21T17:12:30.007Z","","",""
"1","227","52.358201","4.940498","52.5","254.0","5","5","2016-01-21T17:12:31.046Z","","",""
"1","228","52.358197","4.940424","51.70000076293945","255.0","5","4.8125","2016-01-21T17:12:32.010Z","","",""
"1","229","52.358176","4.940282","51.099998474121094","253.0","5","4.8125","2016-01-21T17:12:34.033Z","","",""
"1","230","52.358165","4.940214","50.599998474121094","251.0","5","4.75","2016-01-21T17:12:35.027Z","","",""
"1","231","52.358136","4.940084","50.0","247.0","5","4.6875","2016-01-21T17:12:37.031Z","","",""
"1","232","52.358119","4.94002","49.900001525878906","243.0","5","4.6875","2016-01-21T17:12:38.011Z","","",""
"1","233","52.358083","4.939892","49.70000076293945","245.0","5","4.625","2016-01-21T17:12:40.029Z","","",""
"1","234","52.35807","4.939828","49.599998474121094","248.0","5","4.5","2016-01-21T17:12:41.011Z","","",""
"1","235","52.358046","4.939702","49.400001525878906","250.0","5","4.4375","2016-01-21T17:12:43.066Z","","",""
"1","236","52.358033","4.939639","49.20000076293945","249.0","5","4.375","2016-01-21T17:12:44.038Z","","",""
"1","237","52.358009","4.939516","48.900001525878906","250.0","5","4.375","2016-01-21T17:12:46.053Z","","",""
"1","238","52.357997","4.939456","48.599998474121094","251.0","5","4.3125","2016-01-21T17:12:47.028Z","","",""
"1","239","52.35797","4.939337","48.20000076293945","249.0","5","4.25","2016-01-21T17:12:49.057Z","","",""
"1","240","52.357957","4.939277","48.099998474121094","248.0","5","4.3125","2016-01-21T17:12:49.994Z","","",""
"1","241","52.357932","4.939159","47.79999923706055","249.0","5","4.1875","2016-01-21T17:12:52.043Z","","",""
"1","242","52.35792","4.939101","47.599998474121094","250.0","5","4.125","2016-01-21T17:12:53.014Z","","",""
"1","243","52.357895","4.938988","47.20000076293945","250.0","5","4","2016-01-21T17:12:55.055Z","","",""
"1","244","52.357884","4.938934","47.0","250.0","5","3.875","2016-01-21T17:12:56.011Z","","",""
"1","245","52.357862","4.938823","47.099998474121094","249.0","5","3.9375","2016-01-21T17:12:58.035Z","","",""
"1","246","52.357849","4.938766","47.20000076293945","248.0","5","4.0625","2016-01-21T17:12:59.024Z","","",""
"1","247","52.357806","4.938657","47.20000076293945","236.0","5","4.375","2016-01-21T17:13:01.036Z","","",""
"1","248","52.357781","4.938606","47.099998474121094","231.0","5","4.375","2016-01-21T17:13:02.001Z","","",""
"1","249","52.357731","4.938502","46.79999923706055","229.0","5","4.5","2016-01-21T17:13:04.039Z","","",""
"1","250","52.357707","4.938446","46.70000076293945","233.0","5","4.5625","2016-01-21T17:13:05.027Z","","",""
"1","251","52.357656","4.938332","46.599998474121094","234.0","5","4.75","2016-01-21T17:13:07.061Z","","",""
"1","252","52.35763","4.938274","46.599998474121094","234.0","5","4.875","2016-01-21T17:13:08.009Z","","",""
"1","253","52.357605","4.938213","46.599998474121094","235.0","5","4.9375","2016-01-21T17:13:09.049Z","","",""
"1","254","52.357581","4.938149","46.5","239.0","5","5","2016-01-21T17:13:10.038Z","","",""
"1","255","52.357541","4.938019","46.29999923706055","242.0","5","4.875","2016-01-21T17:13:12.046Z","","",""
"1","256","52.357524","4.93796","46.20000076293945","244.0","5","4.375","2016-01-21T17:13:13.028Z","","",""
"1","257","52.357518","4.937818","46.099998474121094","257.0","5","3.0625","2016-01-21T17:13:16.057Z","","",""
